channelName,title,relevant_tags,combined_text,url,date,duration,text,thumbnailUrl,cleaned_text,tags
Hitting Done Right - HDR,Oppo POP ⚾️🥎 Drive it the Other away! | Hitting Done Right,"drill,adjustment,hitting","Oppo POP ⚾️🥎 Drive it the Other away! | Hitting Done Right In this video I discuss the importance of being able to drive the ball the other way! Great hitters can use the field and make adjustments when needed. Creating an approach is key, but learning to go the other way with pop is a must at the higher levels.
Hope the drills help!!!!",https://www.youtube.com/watch?v=ig7RATCOQZU,3/20/2023,8:02,"In this video I discuss the importance of being able to drive the ball the other way! Great hitters can use the field and make adjustments when needed. Creating an approach is key, but learning to go the other way with pop is a must at the higher levels.
Hope the drills help!!!!",https://i.ytimg.com/vi/ig7RATCOQZU/maxresdefault.jpg,"oppo pop  drive it the other away  hitting done right in this video i discuss the importance of being able to drive the ball the other way great hitters can use the field and make adjustments when needed creating an approach is key but learning to go the other way with pop is a must at the higher levels
hope the drills help","able, approach, away, ball, creating, discuss, drills, field, great, help, hitters, hitting, hope, importance, key, learning, make, right, use, video, way"
Hitting Done Right - HDR,Using Your HANDS - It’s a BIG DEAL | Hitting Done Right,"contact,swing,hitting",Using Your HANDS - It’s a BIG DEAL | Hitting Done Right In this video I discuss the importance of and how to use your hands properly in the swing! So much info out there about turning to contact; and while that is true in a sense we can not lose sight of how important our hands are in the swing!!,https://www.youtube.com/watch?v=wvhhh_6v8Z0,3/8/2023,5:54,In this video I discuss the importance of and how to use your hands properly in the swing! So much info out there about turning to contact; and while that is true in a sense we can not lose sight of how important our hands are in the swing!!,https://i.ytimg.com/vi/wvhhh_6v8Z0/maxresdefault.jpg,using your hands  its a big deal  hitting done right in this video i discuss the importance of and how to use your hands properly in the swing so much info out there about turning to contact and while that is true in a sense we can not lose sight of how important our hands are in the swing,"big, contact, discuss, hands, hitting, importance, important, lose, properly, right, swing, turning, use, using, video"
Hitting Done Right - HDR,Lesson Look In - DIRECTION | Hitting Done Right,"swing,hitting",Lesson Look In - DIRECTION | Hitting Done Right This lesson look in deals with proper direction in our swing; without understanding how posture/turn and tilt/ direction all come together players will have a difficult if not impossible time creating consistent bat path in their swing!,https://www.youtube.com/watch?v=BMQqjGGU1zU,3/3/2023,15:20,This lesson look in deals with proper direction in our swing; without understanding how posture/turn and tilt/ direction all come together players will have a difficult if not impossible time creating consistent bat path in their swing!,https://i.ytimg.com/vi/BMQqjGGU1zU/maxresdefault.jpg,lesson look in  direction  hitting done right this lesson look in deals with proper direction in our swing without understanding how postureturn and tilt direction all come together players will have a difficult if not impossible time creating consistent bat path in their swing,"bat, come, consistent, creating, deals, difficult, direction, hitting, lesson, look, path, players, proper, right, swing, tilt, time, understanding"
Black Diamond Softball & Fitness,"Ep. 32 | Hitting Done Right ~ Hitting Advice, Parental Pressure, Using Swing Metrics","swing,drill,hitting","Ep. 32 | Hitting Done Right ~ Hitting Advice, Parental Pressure, Using Swing Metrics On this episode, we catch up with Josh Cathcart from @hittingdoneright! He's been busy, traveling the country, and talking to the best hitting minds in the business. We get some advice on hitting, we talk about the pressures that come from parents, and we get into the nuances of hitting metrics.
#hittingdrills #softball #softballpodcast #podcast


Check out @hittingdoneright
https://www.facebook.com/JoshCathcartHDR
https://www.tiktok.com/@hittingdoneright


Facebook ~ https://www.facebook.com/BlackDiamond...
Twitter ~ https://twitter.com/BDSoftballFit
Instagram ~ https://www.instagram.com/black.diamo...
Spotify | iHeart | iTunes | Google | Amazon ~ https://www.spreaker.com/show/foul-po...",https://www.youtube.com/watch?v=HUKFUKQyv2s,3/1/2023,39:25,"On this episode, we catch up with Josh Cathcart from @hittingdoneright! He's been busy, traveling the country, and talking to the best hitting minds in the business. We get some advice on hitting, we talk about the pressures that come from parents, and we get into the nuances of hitting metrics.
#hittingdrills #softball #softballpodcast #podcast


Check out @hittingdoneright
https://www.facebook.com/JoshCathcartHDR
https://www.tiktok.com/@hittingdoneright


Facebook ~ https://www.facebook.com/BlackDiamond...
Twitter ~ https://twitter.com/BDSoftballFit
Instagram ~ https://www.instagram.com/black.diamo...
Spotify | iHeart | iTunes | Google | Amazon ~ https://www.spreaker.com/show/foul-po...",https://i.ytimg.com/vi/HUKFUKQyv2s/maxresdefault.jpg,"ep 32  hitting done right  hitting advice parental pressure using swing metrics on this episode we catch up with josh cathcart from hittingdoneright hes been busy traveling the country and talking to the best hitting minds in the business we get some advice on hitting we talk about the pressures that come from parents and we get into the nuances of hitting metrics
hittingdrills softball softballpodcast podcast


check out hittingdoneright
httpswwwfacebookcomjoshcathcarthdr
httpswwwtiktokcomhittingdoneright


facebook  httpswwwfacebookcomblackdiamond
twitter  httpstwittercombdsoftballfit
instagram  httpswwwinstagramcomblackdiamo
spotify  iheart  itunes  google  amazon  httpswwwspreakercomshowfoulpo","amazon, best, cathcart, check, come, episode, facebook, google, hes, hitting, hittingdoneright, hittingdrills, httpstwittercombdsoftballfit, httpswwwfacebookcomblackdiamond, httpswwwfacebookcomjoshcathcarthdr, httpswwwinstagramcomblackdiamo, httpswwwspreakercomshowfoulpo, httpswwwtiktokcomhittingdoneright, iheart, instagram, itunes, josh, metrics, podcast, right, softball, spotify, swing, talk, twitter, using"
Hitting Done Right - HDR,FEEL vs REAL- Let’s talk about it! | Hitting Done Right,"swing,hitting",FEEL vs REAL- Let’s talk about it! | Hitting Done Right In this video I discuss the two major swing teaches as it pertains to the upper body and hands in the swing. Lots of back and forth on this topic and I am just trying to bring the understanding to the forefront! If you have questions please reach out! I hope it helps!,https://www.youtube.com/watch?v=QJ_ih-ZeQ8U,2/28/2023,5:34,In this video I discuss the two major swing teaches as it pertains to the upper body and hands in the swing. Lots of back and forth on this topic and I am just trying to bring the understanding to the forefront! If you have questions please reach out! I hope it helps!,https://i.ytimg.com/vi/QJ_ih-ZeQ8U/maxresdefault.jpg,feel vs real lets talk about it  hitting done right in this video i discuss the two major swing teaches as it pertains to the upper body and hands in the swing lots of back and forth on this topic and i am just trying to bring the understanding to the forefront if you have questions please reach out i hope it helps,"body, discuss, feel, hands, helps, hitting, hope, just, lets, major, questions, right, swing, talk, topic, understanding, upper, video, vs"
Black Diamond Softball & Fitness,Understanding the Analytics of Your Swing with Hitting Done Right!,"swing,drill,hitting","Understanding the Analytics of Your Swing with Hitting Done Right! On a recent episode of the ""Foul Pole to Foul Pole"" podcast I had a chance to talk with Josh Cathcart of @hittingdoneright! We talked about understanding the metrics and analytics of a swing. Josh is an incredible hitting instructor with over two decades of experience. Josh shares some tips on what to look for and when to use the data from the different devices.

If you're looking to improve your hitting, then you need to understand your swing and the analytics that go along with it. From understanding your swing graph to using metrics to track your progress, this video is a must-watch for any hitter and parent!
#listenable #hittingdoneright #podcast #hittingdrills

Check out @hittingdoneright on YouTube
Follow HDR on Facebook https://www.facebook.com/JoshCathcartHDR
Check out the TikTok https://www.tiktok.com/hittingdoneright

Check out @BlackDiamondSoftball
Facebook ~ https://www.facebook.com/BlackDiamond...
Twitter ~ https://twitter.com/BDSoftballFit
Instagram ~ https://www.instagram.com/black.diamo...
Spotify | iHeart | iTunes | Google | Amazon ~ https://www.spreaker.com/show/foul-po...",https://www.youtube.com/watch?v=01qdoFUDmhw,2/25/2023,4:45,"On a recent episode of the ""Foul Pole to Foul Pole"" podcast I had a chance to talk with Josh Cathcart of @hittingdoneright! We talked about understanding the metrics and analytics of a swing. Josh is an incredible hitting instructor with over two decades of experience. Josh shares some tips on what to look for and when to use the data from the different devices.

If you're looking to improve your hitting, then you need to understand your swing and the analytics that go along with it. From understanding your swing graph to using metrics to track your progress, this video is a must-watch for any hitter and parent!
#listenable #hittingdoneright #podcast #hittingdrills

Check out @hittingdoneright on YouTube
Follow HDR on Facebook https://www.facebook.com/JoshCathcartHDR
Check out the TikTok https://www.tiktok.com/hittingdoneright

Check out @BlackDiamondSoftball
Facebook ~ https://www.facebook.com/BlackDiamond...
Twitter ~ https://twitter.com/BDSoftballFit
Instagram ~ https://www.instagram.com/black.diamo...
Spotify | iHeart | iTunes | Google | Amazon ~ https://www.spreaker.com/show/foul-po...",https://i.ytimg.com/vi/01qdoFUDmhw/maxresdefault.jpg,"understanding the analytics of your swing with hitting done right on a recent episode of the foul pole to foul pole podcast i had a chance to talk with josh cathcart of hittingdoneright we talked about understanding the metrics and analytics of a swing josh is an incredible hitting instructor with over two decades of experience josh shares some tips on what to look for and when to use the data from the different devices

if youre looking to improve your hitting then you need to understand your swing and the analytics that go along with it from understanding your swing graph to using metrics to track your progress this video is a mustwatch for any hitter and parent
listenable hittingdoneright podcast hittingdrills

check out hittingdoneright on youtube
follow hdr on facebook httpswwwfacebookcomjoshcathcarthdr
check out the tiktok httpswwwtiktokcomhittingdoneright

check out blackdiamondsoftball
facebook  httpswwwfacebookcomblackdiamond
twitter  httpstwittercombdsoftballfit
instagram  httpswwwinstagramcomblackdiamo
spotify  iheart  itunes  google  amazon  httpswwwspreakercomshowfoulpo","amazon, cathcart, chance, check, different, episode, facebook, follow, google, hitter, hitting, hittingdoneright, hittingdrills, httpstwittercombdsoftballfit, httpswwwfacebookcomblackdiamond, httpswwwfacebookcomjoshcathcarthdr, httpswwwinstagramcomblackdiamo, httpswwwspreakercomshowfoulpo, httpswwwtiktokcomhittingdoneright, iheart, improve, instagram, itunes, josh, look, metrics, need, podcast, pole, right, shares, spotify, swing, talk, track, twitter, understand, understanding, use, using, video, youre, youtube"
Hitting Done Right - HDR,Lower Half - Swing Engine Understanding | Hitting Done Right,"swing,hitting,practice","Lower Half - Swing Engine Understanding | Hitting Done Right The Swing Engine- understanding the lower half interaction with the ground and core of the body is baffling to many young players/parents/coaches

In this video I’m working to make it as simple as possible for you all to understand and explain to your players! Hope it helps

Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://www.youtube.com/watch?v=EgBZjMign8c,2/15/2023,5:49,"The Swing Engine- understanding the lower half interaction with the ground and core of the body is baffling to many young players/parents/coaches

In this video I’m working to make it as simple as possible for you all to understand and explain to your players! Hope it helps

Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://i.ytimg.com/vi/EgBZjMign8c/maxresdefault.jpg,"lower half  swing engine understanding  hitting done right the swing engine understanding the lower half interaction with the ground and core of the body is baffling to many young playersparentscoaches

in this video im working to make it as simple as possible for you all to understand and explain to your players hope it helps

get your personalized swing analysis and hitting course

swing analysis
httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch

equipment promocodes  httpshittingdonerightcompromocodes","analysis, body, core, course, equipment, ground, half, helps, hitting, hope, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, im, lower, make, merchandise, personalized, plans, players, playersparentscoaches, practice, promocodes, right, simple, swing, understand, understanding, video, working, young"
Hitting Done Right - HDR,🛑 Dropping Your Hands! -- Improve Your Path | Hitting Done Right 🤟,"barrel,swing,speed,hitting,practice","🛑 Dropping Your Hands! -- Improve Your Path | Hitting Done Right 🤟 In This video I discuss the importance of keeping the hands high to the shoulder initially in our swing! Big problem for many hitters causing barrel loss of speed and control.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://www.youtube.com/watch?v=zYZBTMvvxOU,2/10/2023,7:42,"In This video I discuss the importance of keeping the hands high to the shoulder initially in our swing! Big problem for many hitters causing barrel loss of speed and control.

Get your personalized swing analysis and hitting course at https://hittingdoneright.com/

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://i.ytimg.com/vi/zYZBTMvvxOU/maxresdefault.jpg," dropping your hands  improve your path  hitting done right  in this video i discuss the importance of keeping the hands high to the shoulder initially in our swing big problem for many hitters causing barrel loss of speed and control

get your personalized swing analysis and hitting course at httpshittingdonerightcom

swing analysis
httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch

equipment promocodes  httpshittingdonerightcompromocodes","analysis, barrel, big, causing, control, course, discuss, equipment, hands, high, hitters, hitting, httpshittingdonerightcom, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, importance, improve, keeping, loss, merchandise, path, personalized, plans, practice, promocodes, right, shoulder, speed, swing, video"
Hitting Done Right - HDR,"Back Foot Action -- DON'T ""Squish The 🐛"" | Hitting Done Right","swing,drill,power,hitting,practice","Back Foot Action -- DON'T ""Squish The 🐛"" | Hitting Done Right It's not a ""foot move"" the back foot is reacting to what the rear hip and core are doing from both a directional and strength aspect.  Simply spinning on the back foot is not optimal for power and path in the swing.
In this video I discuss this hot topic and provide some drills to help improve this element of the swing

Swing Analysis :
https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Practice Plans: https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Merchandise: https://hittingdoneright.com/merch (https://hittingdoneright.com/merch)

Equipment Promocodes :
https://hittingdoneright.com/promo-codes (https://hittingdoneright.com/promo-codes)",https://www.youtube.com/watch?v=tyrWy4RwJAE,2/7/2023,9:51,"It's not a ""foot move"" the back foot is reacting to what the rear hip and core are doing from both a directional and strength aspect.  Simply spinning on the back foot is not optimal for power and path in the swing.
In this video I discuss this hot topic and provide some drills to help improve this element of the swing

Swing Analysis :
https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Practice Plans: https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Merchandise: https://hittingdoneright.com/merch (https://hittingdoneright.com/merch)

Equipment Promocodes :
https://hittingdoneright.com/promo-codes (https://hittingdoneright.com/promo-codes)",https://i.ytimg.com/vi/tyrWy4RwJAE/maxresdefault.jpg,"back foot action  dont squish the   hitting done right its not a foot move the back foot is reacting to what the rear hip and core are doing from both a directional and strength aspect  simply spinning on the back foot is not optimal for power and path in the swing
in this video i discuss this hot topic and provide some drills to help improve this element of the swing

swing analysis
httpshittingdonerightcompayments httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch httpshittingdonerightcommerch

equipment promocodes
httpshittingdonerightcompromocodes httpshittingdonerightcompromocodes","action, analysis, aspect, core, directional, discuss, dont, drills, equipment, help, hip, hitting, hot, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, improve, merchandise, path, plans, power, practice, promocodes, rear, right, simply, strength, swing, topic, video"
Hitting Done Right - HDR,Soft Toss and Front Toss Done RIGHT! | Hitting Done Right,"swing,load,timing,speed,rhythm,hitting,technique,practice","Soft Toss and Front Toss Done RIGHT! | Hitting Done Right Often done incorrectly. Soft Toss and front toss without rhythm and tempo can really mess with players timing.  Need to communicate and work with your players to find out how they like it done!

Should not speed them up in their load and unless planned should not have a big hump in it.
This video walks you all through proper technique for best results.

Swing Analysis :
https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Practice Plans: https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Merchandise: https://hittingdoneright.com/merch (https://hittingdoneright.com/merch)

Equipment Promocodes :
https://hittingdoneright.com/promo-codes (https://hittingdoneright.com/promo-codes)",https://www.youtube.com/watch?v=gQNiTnBEAl0,1/25/2023,4:10,"Often done incorrectly. Soft Toss and front toss without rhythm and tempo can really mess with players timing.  Need to communicate and work with your players to find out how they like it done!

Should not speed them up in their load and unless planned should not have a big hump in it.
This video walks you all through proper technique for best results.

Swing Analysis :
https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Practice Plans: https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Merchandise: https://hittingdoneright.com/merch (https://hittingdoneright.com/merch)

Equipment Promocodes :
https://hittingdoneright.com/promo-codes (https://hittingdoneright.com/promo-codes)",https://i.ytimg.com/vi/gQNiTnBEAl0/maxresdefault.jpg,"soft toss and front toss done right  hitting done right often done incorrectly soft toss and front toss without rhythm and tempo can really mess with players timing  need to communicate and work with your players to find out how they like it done

should not speed them up in their load and unless planned should not have a big hump in it
this video walks you all through proper technique for best results

swing analysis
httpshittingdonerightcompayments httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch httpshittingdonerightcommerch

equipment promocodes
httpshittingdonerightcompromocodes httpshittingdonerightcompromocodes","analysis, best, big, equipment, hitting, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, incorrectly, load, merchandise, need, plans, players, practice, promocodes, proper, really, rhythm, right, speed, swing, timing, video, work"
Hitting Done Right - HDR,Staying Centered in Your Swing | Hitting Done Right,"swing,hitting,practice","Staying Centered in Your Swing | Hitting Done Right In this video I discuss the importance of staying centered through the swing.  The ability to turn around the spine/stabilizing the head and allowing the body to unfold to the middle is something all elite hitters do.

After watching the video my hope is you all will start paying more attention to this detail in young hitters

Check out the Miller Mat here https://themillermat.com

Swing Analysis :
https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Practice Plans: https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Merchandise: https://hittingdoneright.com/merch (https://hittingdoneright.com/merch)

Equipment Promocodes :
https://hittingdoneright.com/promo-codes (https://hittingdoneright.com/promo-codes)",https://www.youtube.com/watch?v=VLHWkgY0oPw,1/10/2023,4:06,"In this video I discuss the importance of staying centered through the swing.  The ability to turn around the spine/stabilizing the head and allowing the body to unfold to the middle is something all elite hitters do.

After watching the video my hope is you all will start paying more attention to this detail in young hitters

Check out the Miller Mat here https://themillermat.com

Swing Analysis :
https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Practice Plans: https://hittingdoneright.com/payments (https://hittingdoneright.com/payments)

Merchandise: https://hittingdoneright.com/merch (https://hittingdoneright.com/merch)

Equipment Promocodes :
https://hittingdoneright.com/promo-codes (https://hittingdoneright.com/promo-codes)",https://i.ytimg.com/vi/VLHWkgY0oPw/maxresdefault.jpg,"staying centered in your swing  hitting done right in this video i discuss the importance of staying centered through the swing  the ability to turn around the spinestabilizing the head and allowing the body to unfold to the middle is something all elite hitters do

after watching the video my hope is you all will start paying more attention to this detail in young hitters

check out the miller mat here httpsthemillermatcom

swing analysis
httpshittingdonerightcompayments httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch httpshittingdonerightcommerch

equipment promocodes
httpshittingdonerightcompromocodes httpshittingdonerightcompromocodes","ability, analysis, attention, body, centered, check, discuss, equipment, head, hitters, hitting, hope, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, importance, mat, merchandise, middle, plans, practice, promocodes, right, start, staying, swing, turn, video, watching, young"
Hitting Done Right - HDR,Turn To Slot🤘 Connection Drill | Hitting Done Right,"rotation,drill,hitting",Turn To Slot🤘 Connection Drill | Hitting Done Right This drill is great for building strength and stability in the players hips/core as well as proper movement into connection. Pay close attention to hold the angles in the arms and use the rotational energy to “turn to slot” with the back elbow coming down toward back hip without pushing the hands down/forward/out,https://www.youtube.com/watch?v=Yr1P1aVnN6I,1/10/2023,1:28,This drill is great for building strength and stability in the players hips/core as well as proper movement into connection. Pay close attention to hold the angles in the arms and use the rotational energy to “turn to slot” with the back elbow coming down toward back hip without pushing the hands down/forward/out,https://i.ytimg.com/vi/Yr1P1aVnN6I/maxresdefault.jpg,turn to slot connection drill  hitting done right this drill is great for building strength and stability in the players hipscore as well as proper movement into connection pay close attention to hold the angles in the arms and use the rotational energy to turn to slot with the back elbow coming down toward back hip without pushing the hands downforwardout,"angles, arms, attention, building, coming, connection, drill, elbow, great, hands, hip, hitting, hold, movement, players, proper, right, rotational, slot, stability, strength, turn, use"
Hitting Done Right - HDR,Balance In Your Swing | Hitting Done Right,"swing,drill,pitch,balance,hitting,practice","Balance In Your Swing | Hitting Done Right Balance is imperative in the swing! Without balance you really have no chance in the box vs good pitching! This video breaks it down and has some simple drills  to work on this aspect of swing fundamentals



Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://www.youtube.com/watch?v=aZfzNB2BOgU,1/6/2023,10:12,"Balance is imperative in the swing! Without balance you really have no chance in the box vs good pitching! This video breaks it down and has some simple drills  to work on this aspect of swing fundamentals



Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://i.ytimg.com/vi/aZfzNB2BOgU/maxresdefault.jpg,"balance in your swing  hitting done right balance is imperative in the swing without balance you really have no chance in the box vs good pitching this video breaks it down and has some simple drills  to work on this aspect of swing fundamentals



get your personalized swing analysis and hitting course

swing analysis
httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch

equipment promocodes  httpshittingdonerightcompromocodes","analysis, aspect, balance, box, chance, course, drills, equipment, fundamentals, good, hitting, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, imperative, merchandise, personalized, pitching, plans, practice, promocodes, really, right, simple, swing, video, vs, work"
Hitting Done Right - HDR,Create A Short Swing | Hitting Done Right,"swing,drill,hitting,practice","Create A Short Swing | Hitting Done Right “Short To Long Through” creating a short direct path is an aspect of the swing list on many young players. This video discusses the importance of creating a short swing and provides drills to help teach these movements

Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://www.youtube.com/watch?v=RpbJK15xXHg,12/27/2022,11:24,"“Short To Long Through” creating a short direct path is an aspect of the swing list on many young players. This video discusses the importance of creating a short swing and provides drills to help teach these movements

Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://i.ytimg.com/vi/RpbJK15xXHg/maxresdefault.jpg,"create a short swing  hitting done right short to long through creating a short direct path is an aspect of the swing list on many young players this video discusses the importance of creating a short swing and provides drills to help teach these movements

get your personalized swing analysis and hitting course

swing analysis
httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch

equipment promocodes  httpshittingdonerightcompromocodes","analysis, aspect, course, create, creating, direct, drills, equipment, help, hitting, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, importance, long, merchandise, movements, path, personalized, plans, players, practice, promocodes, right, short, swing, video, young"
Hitting Done Right - HDR,Consistent Bat Path | Hitting Done Right,"swing,hitting,practice","Consistent Bat Path | Hitting Done Right Creating consistent bat path is a must for all hitters! Understanding your path allows player to set their approach accordingly! Consistency is King🤘 Lets build a consistemt Path together

Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://www.youtube.com/watch?v=UxrbJQzM-8Q,12/14/2022,12:54,"Creating consistent bat path is a must for all hitters! Understanding your path allows player to set their approach accordingly! Consistency is King🤘 Lets build a consistemt Path together

Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://i.ytimg.com/vi/UxrbJQzM-8Q/maxresdefault.jpg,"consistent bat path  hitting done right creating consistent bat path is a must for all hitters understanding your path allows player to set their approach accordingly consistency is king lets build a consistemt path together

get your personalized swing analysis and hitting course

swing analysis
httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch

equipment promocodes  httpshittingdonerightcompromocodes","allows, analysis, approach, bat, build, consistency, consistent, course, creating, equipment, hitters, hitting, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, king, lets, merchandise, path, personalized, plans, player, practice, promocodes, right, set, swing, understanding"
Hitting Done Right - HDR,Barrel Depth + Zone Coverage | Hitting Done Right,"top hand,barrel,swing,hitting,practice","Barrel Depth + Zone Coverage | Hitting Done Right In This video I discuss how to create barrel depth (zone coverage) without dumping the barrel on the backside of the swing (losing it below the top hand)

This is a hot topic when it comes to hitting and I hope this video can help people to understand how to create Edith without losing barrel control

Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://www.youtube.com/watch?v=tcOghe9RoQY,12/11/2022,4:53,"In This video I discuss how to create barrel depth (zone coverage) without dumping the barrel on the backside of the swing (losing it below the top hand)

This is a hot topic when it comes to hitting and I hope this video can help people to understand how to create Edith without losing barrel control

Get your personalized swing analysis and hitting course

Swing Analysis :
https://hittingdoneright.com/payments

Practice Plans: https://hittingdoneright.com/payments

Merchandise: https://hittingdoneright.com/merch

Equipment Promocodes : https://hittingdoneright.com/promo-codes",https://i.ytimg.com/vi/tcOghe9RoQY/maxresdefault.jpg,"barrel depth  zone coverage  hitting done right in this video i discuss how to create barrel depth zone coverage without dumping the barrel on the backside of the swing losing it below the top hand

this is a hot topic when it comes to hitting and i hope this video can help people to understand how to create edith without losing barrel control

get your personalized swing analysis and hitting course

swing analysis
httpshittingdonerightcompayments

practice plans httpshittingdonerightcompayments

merchandise httpshittingdonerightcommerch

equipment promocodes  httpshittingdonerightcompromocodes","analysis, backside, barrel, comes, control, course, coverage, create, depth, discuss, equipment, hand, help, hitting, hope, hot, httpshittingdonerightcommerch, httpshittingdonerightcompayments, httpshittingdonerightcompromocodes, merchandise, people, personalized, plans, practice, promocodes, right, swing, topic, understand, video, zone"
Hitting Done Right - HDR,Swing Sequence - From The Ground Up | Hitting Done Right,"swing,hitting",Swing Sequence - From The Ground Up | Hitting Done Right Get your personalized swing analysis and hitting course at https://hittingdoneright.com/,https://www.youtube.com/watch?v=hdrrSIEcbbM,12/8/2022,11:42,Get your personalized swing analysis and hitting course at https://hittingdoneright.com/,https://i.ytimg.com/vi/hdrrSIEcbbM/maxresdefault.jpg,swing sequence  from the ground up  hitting done right get your personalized swing analysis and hitting course at httpshittingdonerightcom,"analysis, course, ground, hitting, httpshittingdonerightcom, personalized, right, sequence, swing"
